,time_us,GGA,lat,lon
13606,1665745414807.214,GGA,46.0681008,11.1508857
13608,1665745414906.993,GGA,46.0680995,11.1508866
13610,1665745415021.557,GGA,46.0680982,11.1508876
13612,1665745415107.0308,GGA,46.0680971,11.1508886
13614,1665745415206.9495,GGA,46.0680959,11.1508893
13616,1665745415306.717,GGA,46.0680946,11.1508899
13618,1665745415409.1042,GGA,46.0680935,11.1508905
13620,1665745415508.6196,GGA,46.0680923,11.1508911
13622,1665745415607.2217,GGA,46.0680912,11.1508915
13624,1665745415707.3823,GGA,46.0680901,11.1508919
13626,1665745415807.8953,GGA,46.0680891,11.1508922
13628,1665745415909.846,GGA,46.0680882,11.1508924
13630,1665745416021.3188,GGA,46.0680873,11.1508928
13632,1665745416110.0142,GGA,46.0680866,11.1508928
13634,1665745416210.8179,GGA,46.0680859,11.1508932
13636,1665745416306.4602,GGA,46.0680852,11.1508933
13638,1665745416408.0386,GGA,46.0680846,11.1508934
13640,1665745416510.2725,GGA,46.0680840,11.1508934
13642,1665745416608.7302,GGA,46.0680836,11.1508934
13644,1665745416706.59,GGA,46.0680833,11.1508935
13646,1665745416807.1157,GGA,46.0680830,11.1508935
13648,1665745416907.3552,GGA,46.0680828,11.1508935
13650,1665745417023.4998,GGA,46.0680827,11.1508935
13652,1665745417109.7205,GGA,46.0680826,11.1508935
13654,1665745417210.645,GGA,46.0680825,11.1508934
13656,1665745417307.0437,GGA,46.0680826,11.1508934
13658,1665745417407.953,GGA,46.0680826,11.1508934
13660,1665745417513.1414,GGA,46.0680826,11.1508934
13662,1665745417607.6218,GGA,46.0680825,11.1508934
13664,1665745417707.1494,GGA,46.0680826,11.1508934
13666,1665745417809.761,GGA,46.0680826,11.1508934
13668,1665745417906.8618,GGA,46.0680826,11.1508934
13670,1665745418022.687,GGA,46.0680825,11.1508934
13672,1665745418106.7747,GGA,46.0680826,11.1508934
13674,1665745418206.9817,GGA,46.0680826,11.1508934
13676,1665745418306.6248,GGA,46.0680826,11.1508934
13678,1665745418407.091,GGA,46.0680826,11.1508934
13680,1665745418507.9937,GGA,46.0680826,11.1508934
13682,1665745418607.3865,GGA,46.0680826,11.1508934
13684,1665745418706.9968,GGA,46.0680826,11.1508934
13686,1665745418807.172,GGA,46.0680826,11.1508934
13688,1665745418907.1877,GGA,46.0680826,11.1508934
13690,1665745419020.1106,GGA,46.0680826,11.1508934
13692,1665745419107.4512,GGA,46.0680825,11.1508934
13694,1665745419207.4626,GGA,46.0680826,11.1508933
13696,1665745419307.191,GGA,46.0680826,11.1508933
13698,1665745419412.3328,GGA,46.0680826,11.1508933
13700,1665745419509.8965,GGA,46.0680826,11.1508933
13702,1665745419608.9307,GGA,46.0680826,11.1508933
13704,1665745419707.176,GGA,46.0680826,11.1508933
13706,1665745419807.432,GGA,46.0680826,11.1508933
13708,1665745419907.2866,GGA,46.0680826,11.1508933
13710,1665745420020.913,GGA,46.0680826,11.1508933
13712,1665745420111.3535,GGA,46.0680826,11.1508933
13714,1665745420212.9282,GGA,46.0680826,11.1508933
13716,1665745420307.2366,GGA,46.0680826,11.1508933
13718,1665745420407.7622,GGA,46.0680826,11.1508933
13720,1665745420509.0269,GGA,46.0680826,11.1508933
13722,1665745420607.4832,GGA,46.0680825,11.1508933
13724,1665745420710.5688,GGA,46.0680824,11.1508933
13726,1665745420807.9985,GGA,46.0680822,11.1508933
13728,1665745420907.6594,GGA,46.0680820,11.1508933
13730,1665745421020.6704,GGA,46.0680817,11.1508933
13732,1665745421112.8162,GGA,46.0680813,11.1508933
13734,1665745421206.901,GGA,46.0680809,11.1508933
13736,1665745421310.3992,GGA,46.0680805,11.1508933
13738,1665745421410.0269,GGA,46.0680799,11.1508934
13740,1665745421511.1873,GGA,46.0680794,11.1508934
13742,1665745421607.6013,GGA,46.0680787,11.1508933
13744,1665745421707.7183,GGA,46.0680781,11.1508933
13746,1665745421806.8735,GGA,46.0680774,11.1508932
13748,1665745421906.6912,GGA,46.0680767,11.1508931
13750,1665745422024.7559,GGA,46.0680758,11.1508931
13752,1665745422107.1956,GGA,46.0680750,11.1508930
13754,1665745422211.2134,GGA,46.0680742,11.1508928
13756,1665745422307.681,GGA,46.0680733,11.1508927
13758,1665745422406.957,GGA,46.0680724,11.1508926
13760,1665745422508.5676,GGA,46.0680714,11.1508923
13762,1665745422607.6252,GGA,46.0680704,11.1508920
13764,1665745422706.992,GGA,46.0680694,11.1508917
13766,1665745422807.322,GGA,46.0680683,11.1508914
13768,1665745422906.7026,GGA,46.0680672,11.1508910
13770,1665745423026.317,GGA,46.0680661,11.1508907
13772,1665745423107.7148,GGA,46.0680650,11.1508902
13774,1665745423207.7664,GGA,46.0680637,11.1508899
13776,1665745423306.789,GGA,46.0680626,11.1508894
13778,1665745423413.3113,GGA,46.0680613,11.1508887
13780,1665745423508.5056,GGA,46.0680601,11.1508881
13782,1665745423607.3604,GGA,46.0680588,11.1508875
13784,1665745423707.5176,GGA,46.0680576,11.1508866
13786,1665745423808.0364,GGA,46.0680563,11.1508858
13788,1665745423906.0952,GGA,46.0680551,11.1508849
13790,1665745424020.6064,GGA,46.0680538,11.1508840
13792,1665745424107.4033,GGA,46.0680525,11.1508829
13794,1665745424209.0796,GGA,46.0680511,11.1508819
13796,1665745424306.6086,GGA,46.0680499,11.1508806
13798,1665745424407.3774,GGA,46.0680486,11.1508796
13800,1665745424510.0188,GGA,46.0680473,11.1508783
13802,1665745424607.1147,GGA,46.0680459,11.1508770
13804,1665745424707.31,GGA,46.0680447,11.1508757
13806,1665745424807.2876,GGA,46.0680434,11.1508743
13808,1665745424907.4666,GGA,46.0680421,11.1508727
13810,1665745425019.624,GGA,46.0680408,11.1508712
13812,1665745425107.8599,GGA,46.0680397,11.1508696
13814,1665745425208.1558,GGA,46.0680383,11.1508681
13816,1665745425308.1826,GGA,46.0680371,11.1508664
13818,1665745425408.0674,GGA,46.0680359,11.1508647
13820,1665745425510.1013,GGA,46.0680348,11.1508630
13822,1665745425608.142,GGA,46.0680337,11.1508613
13824,1665745425707.5447,GGA,46.0680326,11.1508594
13826,1665745425808.9243,GGA,46.0680316,11.1508576
13828,1665745425908.0205,GGA,46.0680305,11.1508558
13830,1665745426022.4587,GGA,46.0680295,11.1508539
13832,1665745426109.357,GGA,46.0680286,11.1508521
13834,1665745426213.3213,GGA,46.0680279,11.1508498
13836,1665745426306.9597,GGA,46.0680271,11.1508479
13838,1665745426409.1746,GGA,46.0680263,11.1508460
13840,1665745426511.1514,GGA,46.0680256,11.1508440
13842,1665745426606.9204,GGA,46.0680248,11.1508422
13844,1665745426706.843,GGA,46.0680241,11.1508402
13846,1665745426806.8389,GGA,46.0680235,11.1508383
13848,1665745426912.2393,GGA,46.0680229,11.1508363
13850,1665745427020.8853,GGA,46.0680224,11.1508344
13852,1665745427110.3992,GGA,46.0680219,11.1508326
13854,1665745427207.6748,GGA,46.0680214,11.1508306
13856,1665745427307.0427,GGA,46.0680209,11.1508286
13858,1665745427406.962,GGA,46.0680204,11.1508266
13860,1665745427509.117,GGA,46.0680200,11.1508246
13862,1665745427607.0452,GGA,46.0680197,11.1508225
13864,1665745427707.0347,GGA,46.0680194,11.1508204
13866,1665745427806.8381,GGA,46.0680192,11.1508183
13868,1665745427906.7507,GGA,46.0680190,11.1508162
13870,1665745428024.5461,GGA,46.0680188,11.1508142
13872,1665745428107.0715,GGA,46.0680187,11.1508122
13874,1665745428207.7737,GGA,46.0680188,11.1508101
13876,1665745428306.894,GGA,46.0680189,11.1508080
13878,1665745428407.579,GGA,46.0680189,11.1508060
13880,1665745428509.2207,GGA,46.0680190,11.1508039
13882,1665745428607.3386,GGA,46.0680191,11.1508019
13884,1665745428709.2053,GGA,46.0680193,11.1507998
13886,1665745428807.3594,GGA,46.0680195,11.1507978
13888,1665745428906.9194,GGA,46.0680198,11.1507957
13890,1665745429017.1306,GGA,46.0680201,11.1507937
13892,1665745429107.904,GGA,46.0680205,11.1507917
13894,1665745429210.7063,GGA,46.0680208,11.1507897
13896,1665745429306.9045,GGA,46.0680213,11.1507877
13898,1665745429407.1333,GGA,46.0680219,11.1507857
13900,1665745429508.154,GGA,46.0680225,11.1507838
13902,1665745429606.8005,GGA,46.0680231,11.1507818
13904,1665745429707.175,GGA,46.0680237,11.1507800
13906,1665745429807.3757,GGA,46.0680245,11.1507781
13908,1665745429907.167,GGA,46.0680253,11.1507763
13910,1665745430023.4084,GGA,46.0680261,11.1507746
13912,1665745430107.5828,GGA,46.0680269,11.1507728
13914,1665745430207.9104,GGA,46.0680278,11.1507712
13916,1665745430307.186,GGA,46.0680288,11.1507696
13918,1665745430407.968,GGA,46.0680297,11.1507681
13920,1665745430509.393,GGA,46.0680307,11.1507666
13922,1665745430607.995,GGA,46.0680317,11.1507651
13924,1665745430707.7434,GGA,46.0680328,11.1507638
13926,1665745430808.0144,GGA,46.0680338,11.1507625
13928,1665745430906.847,GGA,46.0680350,11.1507613
13930,1665745431016.871,GGA,46.0680362,11.1507601
13932,1665745431109.0872,GGA,46.0680373,11.1507589
13934,1665745431207.3787,GGA,46.0680386,11.1507578
13936,1665745431306.8594,GGA,46.0680398,11.1507567
13938,1665745431407.4329,GGA,46.0680410,11.1507558
13940,1665745431511.3423,GGA,46.0680423,11.1507548
13942,1665745431607.362,GGA,46.0680435,11.1507540
13944,1665745431706.9573,GGA,46.0680448,11.1507532
13946,1665745431807.5383,GGA,46.0680462,11.1507525
13948,1665745431907.004,GGA,46.0680475,11.1507518
13950,1665745432025.6882,GGA,46.0680489,11.1507512
13952,1665745432107.7693,GGA,46.0680502,11.1507506
13954,1665745432206.7898,GGA,46.0680515,11.1507501
13956,1665745432306.4385,GGA,46.0680529,11.1507496
13958,1665745432406.9,GGA,46.0680543,11.1507491
13960,1665745432508.59,GGA,46.0680557,11.1507487
13962,1665745432606.7617,GGA,46.0680571,11.1507484
13964,1665745432712.1577,GGA,46.0680585,11.1507481
13966,1665745432807.19,GGA,46.0680600,11.1507479
13968,1665745432907.1675,GGA,46.0680615,11.1507477
13970,1665745433019.316,GGA,46.0680630,11.1507477
13972,1665745433110.8997,GGA,46.0680645,11.1507477
13974,1665745433207.1343,GGA,46.0680659,11.1507477
13976,1665745433306.963,GGA,46.0680675,11.1507478
13978,1665745433407.0051,GGA,46.0680691,11.1507480
13980,1665745433509.2432,GGA,46.0680706,11.1507482
13982,1665745433607.3408,GGA,46.0680723,11.1507484
13984,1665745433707.0752,GGA,46.0680739,11.1507488
13986,1665745433807.0862,GGA,46.0680755,11.1507492
13988,1665745433907.354,GGA,46.0680772,11.1507496
13990,1665745434019.1384,GGA,46.0680788,11.1507502
13992,1665745434107.929,GGA,46.0680804,11.1507508
13994,1665745434207.6091,GGA,46.0680821,11.1507514
13996,1665745434307.0579,GGA,46.0680836,11.1507523
13998,1665745434407.0706,GGA,46.0680852,11.1507532
14000,1665745434511.0984,GGA,46.0680868,11.1507540
14002,1665745434607.6414,GGA,46.0680884,11.1507550
14004,1665745434707.22,GGA,46.0680900,11.1507559
14006,1665745434807.313,GGA,46.0680916,11.1507570
14008,1665745434907.3735,GGA,46.0680931,11.1507583
14010,1665745435019.9653,GGA,46.0680946,11.1507596
14012,1665745435108.5535,GGA,46.0680960,11.1507609
14014,1665745435207.8809,GGA,46.0680977,11.1507623
14016,1665745435307.9756,GGA,46.0680992,11.1507637
14018,1665745435407.9958,GGA,46.0681006,11.1507652
14020,1665745435509.7751,GGA,46.0681021,11.1507668
14022,1665745435609.4114,GGA,46.0681034,11.1507684
14024,1665745435708.46,GGA,46.0681048,11.1507701
14026,1665745435808.961,GGA,46.0681061,11.1507717
14028,1665745435906.6912,GGA,46.0681074,11.1507735
14030,1665745436019.513,GGA,46.0681086,11.1507752
14032,1665745436107.081,GGA,46.0681097,11.1507771
14034,1665745436206.9263,GGA,46.0681108,11.1507791
14036,1665745436306.6487,GGA,46.0681118,11.1507809
14038,1665745436407.2358,GGA,46.0681128,11.1507828
14040,1665745436508.5862,GGA,46.0681138,11.1507848
14042,1665745436607.5388,GGA,46.0681148,11.1507868
14044,1665745436707.1636,GGA,46.0681157,11.1507887
14046,1665745436807.9624,GGA,46.0681166,11.1507908
14048,1665745436908.8364,GGA,46.0681174,11.1507928
14050,1665745437019.6292,GGA,46.0681181,11.1507949
14052,1665745437107.6814,GGA,46.0681188,11.1507970
14054,1665745437207.4292,GGA,46.0681196,11.1507991
14056,1665745437306.8508,GGA,46.0681202,11.1508012
14058,1665745437407.5576,GGA,46.0681208,11.1508033
14060,1665745437509.372,GGA,46.0681213,11.1508055
14062,1665745437607.0598,GGA,46.0681218,11.1508076
14064,1665745437707.098,GGA,46.0681223,11.1508097
14066,1665745437806.2156,GGA,46.0681228,11.1508119
14068,1665745437906.6062,GGA,46.0681232,11.1508140
14070,1665745438018.99,GGA,46.0681236,11.1508162
14072,1665745438107.243,GGA,46.0681239,11.1508184
14074,1665745438207.048,GGA,46.0681241,11.1508207
14076,1665745438306.7751,GGA,46.0681242,11.1508230
14078,1665745438407.4072,GGA,46.0681244,11.1508252
14080,1665745438507.5522,GGA,46.0681245,11.1508274
14082,1665745438606.726,GGA,46.0681246,11.1508297
14084,1665745438706.8616,GGA,46.0681246,11.1508320
14086,1665745438807.266,GGA,46.0681247,11.1508342
14088,1665745438906.9202,GGA,46.0681247,11.1508365
14090,1665745439019.5205,GGA,46.0681245,11.1508387
14092,1665745439107.6707,GGA,46.0681244,11.1508409
14094,1665745439207.193,GGA,46.0681242,11.1508430
14096,1665745439306.7327,GGA,46.0681239,11.1508452
14098,1665745439407.808,GGA,46.0681236,11.1508474
14100,1665745439509.5225,GGA,46.0681232,11.1508495
14102,1665745439607.6523,GGA,46.0681229,11.1508516
14104,1665745439708.0547,GGA,46.0681224,11.1508538
14106,1665745439808.0173,GGA,46.0681219,11.1508558
14108,1665745439908.0515,GGA,46.0681213,11.1508578
14110,1665745440019.0684,GGA,46.0681207,11.1508599
14112,1665745440108.166,GGA,46.0681200,11.1508619
14114,1665745440208.4524,GGA,46.0681193,11.1508637
14116,1665745440308.0212,GGA,46.0681185,11.1508656
14118,1665745440409.1858,GGA,46.0681177,11.1508675
14120,1665745440510.9282,GGA,46.0681169,11.1508692
14122,1665745440607.07,GGA,46.0681160,11.1508711
14124,1665745440709.0657,GGA,46.0681151,11.1508728
14126,1665745440809.1504,GGA,46.0681141,11.1508744
14128,1665745440907.2937,GGA,46.0681131,11.1508759
14130,1665745441020.2268,GGA,46.0681121,11.1508774
14132,1665745441109.236,GGA,46.0681110,11.1508788
14134,1665745441207.1738,GGA,46.0681099,11.1508800
14136,1665745441306.8079,GGA,46.0681088,11.1508813
14138,1665745441407.2007,GGA,46.0681077,11.1508826
14140,1665745441510.526,GGA,46.0681067,11.1508837
14142,1665745441606.981,GGA,46.0681057,11.1508847
14144,1665745441707.0332,GGA,46.0681047,11.1508855
14146,1665745441806.8337,GGA,46.0681037,11.1508862
14148,1665745441907.2417,GGA,46.0681028,11.1508869
14150,1665745442025.4282,GGA,46.0681019,11.1508875
14152,1665745442107.6533,GGA,46.0681011,11.1508881
14154,1665745442207.2852,GGA,46.0681003,11.1508891
14156,1665745442306.87,GGA,46.0680995,11.1508896
14158,1665745442406.7583,GGA,46.0680987,11.1508900
14160,1665745442509.2693,GGA,46.0680980,11.1508904
14162,1665745442606.8328,GGA,46.0680973,11.1508907
14164,1665745442706.6836,GGA,46.0680966,11.1508910
14166,1665745442806.8672,GGA,46.0680958,11.1508915
14168,1665745442907.0461,GGA,46.0680952,11.1508917
14170,1665745443024.127,GGA,46.0680945,11.1508919
14172,1665745443107.2993,GGA,46.0680938,11.1508922
14174,1665745443209.1033,GGA,46.0680932,11.1508925
14176,1665745443306.727,GGA,46.0680926,11.1508927
14178,1665745443407.2153,GGA,46.0680920,11.1508930
14180,1665745443508.7712,GGA,46.0680914,11.1508930
14182,1665745443607.1477,GGA,46.0680909,11.1508931
14184,1665745443707.041,GGA,46.0680905,11.1508932
14186,1665745443807.671,GGA,46.0680900,11.1508934
14188,1665745443906.8062,GGA,46.0680897,11.1508934
14190,1665745444019.2979,GGA,46.0680894,11.1508934
14192,1665745444109.421,GGA,46.0680893,11.1508935
14194,1665745444209.8254,GGA,46.0680891,11.1508935
14196,1665745444307.6091,GGA,46.0680889,11.1508936
14198,1665745444407.8186,GGA,46.0680888,11.1508936
14200,1665745444508.6887,GGA,46.0680886,11.1508936
14202,1665745444607.2722,GGA,46.0680885,11.1508936
14204,1665745444712.2983,GGA,46.0680884,11.1508936
14206,1665745444807.8796,GGA,46.0680882,11.1508936
14208,1665745444907.8064,GGA,46.0680881,11.1508937
14210,1665745445020.334,GGA,46.0680879,11.1508937
14212,1665745445108.6309,GGA,46.0680878,11.1508937
14214,1665745445207.0798,GGA,46.0680875,11.1508938
14216,1665745445307.1348,GGA,46.0680875,11.1508938
14218,1665745445406.9446,GGA,46.0680875,11.1508938
14220,1665745445509.396,GGA,46.0680875,11.1508938
14222,1665745445609.284,GGA,46.0680876,11.1508938
14224,1665745445706.7786,GGA,46.0680876,11.1508938
14226,1665745445807.1055,GGA,46.0680876,11.1508938
14228,1665745445907.1572,GGA,46.0680876,11.1508938
14230,1665745446022.4521,GGA,46.0680876,11.1508938
14232,1665745446109.6292,GGA,46.0680876,11.1508938
14234,1665745446210.1863,GGA,46.0680876,11.1508937
14236,1665745446307.007,GGA,46.0680876,11.1508937
14238,1665745446407.3186,GGA,46.0680876,11.1508937
14240,1665745446512.4175,GGA,46.0680876,11.1508937
14242,1665745446607.8018,GGA,46.0680876,11.1508937
14244,1665745446709.8726,GGA,46.0680876,11.1508937
14246,1665745446807.9907,GGA,46.0680876,11.1508937
14248,1665745446906.7734,GGA,46.0680876,11.1508937
14250,1665745447019.9846,GGA,46.0680876,11.1508937
14252,1665745447107.9307,GGA,46.0680876,11.1508937
14254,1665745447208.0442,GGA,46.0680876,11.1508937
14256,1665745447306.5403,GGA,46.0680876,11.1508937
14258,1665745447406.8733,GGA,46.0680876,11.1508937
14260,1665745447507.604,GGA,46.0680876,11.1508937
14262,1665745447607.6624,GGA,46.0680876,11.1508937
14264,1665745447710.4807,GGA,46.0680876,11.1508937
14266,1665745447810.652,GGA,46.0680875,11.1508937
14268,1665745447906.8987,GGA,46.0680876,11.1508937
14270,1665745448019.484,GGA,46.0680875,11.1508937
14272,1665745448106.9402,GGA,46.0680876,11.1508937
14274,1665745448207.5837,GGA,46.0680876,11.1508937
14276,1665745448306.779,GGA,46.0680876,11.1508937
14278,1665745448407.889,GGA,46.0680876,11.1508937
14280,1665745448512.1714,GGA,46.0680876,11.1508938
14282,1665745448608.0452,GGA,46.0680876,11.1508937
14284,1665745448706.477,GGA,46.0680876,11.1508937
14286,1665745448807.078,GGA,46.0680876,11.1508937
14288,1665745448906.9236,GGA,46.0680876,11.1508937
14290,1665745449020.7542,GGA,46.0680876,11.1508937
14292,1665745449107.9116,GGA,46.0680876,11.1508938
14294,1665745449208.7305,GGA,46.0680876,11.1508937
14296,1665745449307.0015,GGA,46.0680876,11.1508937
14298,1665745449407.3442,GGA,46.0680876,11.1508937
14300,1665745449508.4268,GGA,46.0680876,11.1508937
14302,1665745449608.0037,GGA,46.0680876,11.1508937
14304,1665745449707.5417,GGA,46.0680876,11.1508937
14306,1665745449809.115,GGA,46.0680876,11.1508937
14308,1665745449907.903,GGA,46.0680876,11.1508937
14310,1665745450019.805,GGA,46.0680876,11.1508937
14312,1665745450112.3179,GGA,46.0680876,11.1508937
14314,1665745450206.8823,GGA,46.0680876,11.1508937
14316,1665745450307.0613,GGA,46.0680876,11.1508937
14318,1665745450409.3752,GGA,46.0680876,11.1508937
14320,1665745450509.8135,GGA,46.0680876,11.1508937
14322,1665745450607.1843,GGA,46.0680876,11.1508937
14324,1665745450706.7146,GGA,46.0680876,11.1508937
14326,1665745450807.801,GGA,46.0680876,11.1508937
14328,1665745450906.652,GGA,46.0680876,11.1508937
14330,1665745451020.679,GGA,46.0680876,11.1508937
14332,1665745451107.5427,GGA,46.0680876,11.1508937
14334,1665745451207.1772,GGA,46.0680876,11.1508937
14336,1665745451306.8848,GGA,46.0680875,11.1508937
14338,1665745451407.282,GGA,46.0680874,11.1508937
14340,1665745451508.5063,GGA,46.0680872,11.1508937
14342,1665745451607.6025,GGA,46.0680870,11.1508937
14344,1665745451707.52,GGA,46.0680867,11.1508937
14346,1665745451808.9578,GGA,46.0680863,11.1508937
14348,1665745451907.7397,GGA,46.0680858,11.1508938
14350,1665745452027.1833,GGA,46.0680853,11.1508938
14352,1665745452109.4148,GGA,46.0680847,11.1508938
14354,1665745452209.138,GGA,46.0680840,11.1508939
14356,1665745452307.382,GGA,46.0680833,11.1508939
14358,1665745452408.0251,GGA,46.0680826,11.1508939
14360,1665745452509.963,GGA,46.0680817,11.1508938
14362,1665745452608.0168,GGA,46.0680808,11.1508938
14364,1665745452707.3271,GGA,46.0680797,11.1508937
14366,1665745452808.7393,GGA,46.0680787,11.1508934
14368,1665745452907.4453,GGA,46.0680777,11.1508932
14370,1665745453019.599,GGA,46.0680766,11.1508930
14372,1665745453108.4807,GGA,46.0680753,11.1508926
14374,1665745453206.9883,GGA,46.0680741,11.1508923
14376,1665745453306.4172,GGA,46.0680728,11.1508919
14378,1665745453407.5588,GGA,46.0680715,11.1508915
14380,1665745453507.0503,GGA,46.0680701,11.1508910
14382,1665745453609.2246,GGA,46.0680688,11.1508904
14384,1665745453707.0354,GGA,46.0680673,11.1508896
14386,1665745453807.7688,GGA,46.0680660,11.1508888
14388,1665745453907.11,GGA,46.0680645,11.1508880
14390,1665745454019.493,GGA,46.0680630,11.1508871
14392,1665745454107.488,GGA,46.0680616,11.1508861
14394,1665745454208.1277,GGA,46.0680601,11.1508851
14396,1665745454307.4377,GGA,46.0680587,11.1508840
14398,1665745454407.3293,GGA,46.0680572,11.1508827
14400,1665745454509.4487,GGA,46.0680558,11.1508814
14402,1665745454607.153,GGA,46.0680544,11.1508800
14404,1665745454706.416,GGA,46.0680531,11.1508785
14406,1665745454807.0803,GGA,46.0680517,11.1508768
14408,1665745454906.719,GGA,46.0680502,11.1508753
14410,1665745455020.781,GGA,46.0680489,11.1508736
14412,1665745455108.8596,GGA,46.0680476,11.1508719
14414,1665745455207.5151,GGA,46.0680464,11.1508701
14416,1665745455306.435,GGA,46.0680451,11.1508683
14418,1665745455407.4446,GGA,46.0680439,11.1508663
14420,1665745455510.0154,GGA,46.0680427,11.1508643
14422,1665745455607.689,GGA,46.0680416,11.1508623
14424,1665745455706.457,GGA,46.0680405,11.1508602
14426,1665745455806.7173,GGA,46.0680394,11.1508580
14428,1665745455906.628,GGA,46.0680385,11.1508559
14430,1665745456021.117,GGA,46.0680376,11.1508538
14432,1665745456107.0142,GGA,46.0680367,11.1508515
14434,1665745456207.8372,GGA,46.0680359,11.1508493
14436,1665745456306.766,GGA,46.0680351,11.1508471
14438,1665745456411.2712,GGA,46.0680344,11.1508448
14440,1665745456509.2288,GGA,46.0680338,11.1508425
14442,1665745456607.2896,GGA,46.0680333,11.1508402
14444,1665745456706.771,GGA,46.0680327,11.1508379
14446,1665745456807.2153,GGA,46.0680321,11.1508355
14448,1665745456906.4543,GGA,46.0680317,11.1508331
14450,1665745457023.7144,GGA,46.0680314,11.1508307
14452,1665745457106.7615,GGA,46.0680311,11.1508283
14454,1665745457206.8296,GGA,46.0680309,11.1508258
14456,1665745457306.7847,GGA,46.0680307,11.1508233
14458,1665745457407.513,GGA,46.0680305,11.1508209
14460,1665745457509.828,GGA,46.0680304,11.1508185
14462,1665745457607.536,GGA,46.0680303,11.1508160
14464,1665745457706.6873,GGA,46.0680303,11.1508136
14466,1665745457806.9124,GGA,46.0680304,11.1508113
14468,1665745457906.597,GGA,46.0680305,11.1508089
14470,1665745458019.7954,GGA,46.0680308,11.1508065
14472,1665745458106.7434,GGA,46.0680310,11.1508041
14474,1665745458208.161,GGA,46.0680313,11.1508018
14476,1665745458306.9727,GGA,46.0680317,11.1507995
14478,1665745458406.9797,GGA,46.0680321,11.1507972
14480,1665745458509.5122,GGA,46.0680326,11.1507949
14482,1665745458607.2131,GGA,46.0680330,11.1507927
14484,1665745458707.4524,GGA,46.0680336,11.1507904
14486,1665745458807.468,GGA,46.0680343,11.1507883
14488,1665745458907.096,GGA,46.0680350,11.1507862
14490,1665745459022.2874,GGA,46.0680357,11.1507842
14492,1665745459108.0554,GGA,46.0680365,11.1507821
14494,1665745459207.7258,GGA,46.0680373,11.1507803
14496,1665745459307.6638,GGA,46.0680383,11.1507783
14498,1665745459408.0205,GGA,46.0680392,11.1507765
14500,1665745459509.2195,GGA,46.0680401,11.1507747
14502,1665745459607.953,GGA,46.0680411,11.1507730
14504,1665745459708.0415,GGA,46.0680422,11.1507713
14506,1665745459807.434,GGA,46.0680434,11.1507697
14508,1665745459906.9368,GGA,46.0680445,11.1507682
14510,1665745460019.3372,GGA,46.0680457,11.1507666
14512,1665745460106.9082,GGA,46.0680468,11.1507651
14514,1665745460206.7075,GGA,46.0680481,11.1507638
14516,1665745460307.009,GGA,46.0680494,11.1507624
14518,1665745460406.811,GGA,46.0680506,11.1507611
14520,1665745460508.176,GGA,46.0680520,11.1507600
14522,1665745460606.7517,GGA,46.0680533,11.1507588
14524,1665745460706.8765,GGA,46.0680546,11.1507577
14526,1665745460806.9272,GGA,46.0680560,11.1507567
14528,1665745460907.0156,GGA,46.0680574,11.1507557
14530,1665745461020.6082,GGA,46.0680588,11.1507549
14532,1665745461107.5933,GGA,46.0680602,11.1507541
14534,1665745461206.9656,GGA,46.0680617,11.1507533
14536,1665745461306.9146,GGA,46.0680631,11.1507527
14538,1665745461406.9683,GGA,46.0680645,11.1507521
14540,1665745461509.0586,GGA,46.0680660,11.1507516
14542,1665745461607.0122,GGA,46.0680675,11.1507512
14544,1665745461707.5837,GGA,46.0680689,11.1507509
14546,1665745461807.0562,GGA,46.0680704,11.1507505
14548,1665745461906.9958,GGA,46.0680719,11.1507502
14550,1665745462018.7417,GGA,46.0680734,11.1507499
14552,1665745462105.936,GGA,46.0680749,11.1507498
14554,1665745462206.277,GGA,46.0680764,11.1507498
14556,1665745462306.9734,GGA,46.0680779,11.1507498
14558,1665745462406.7947,GGA,46.0680794,11.1507498
14560,1665745462506.9768,GGA,46.0680809,11.1507500
14562,1665745462606.7834,GGA,46.0680825,11.1507502
14564,1665745462706.9653,GGA,46.0680840,11.1507504
14566,1665745462806.917,GGA,46.0680855,11.1507508
14568,1665745462906.964,GGA,46.0680871,11.1507512
14570,1665745463020.8826,GGA,46.0680886,11.1507516
14572,1665745463107.6018,GGA,46.0680901,11.1507520
14574,1665745463207.658,GGA,46.0680917,11.1507526
14576,1665745463306.8271,GGA,46.0680932,11.1507532
14578,1665745463407.0752,GGA,46.0680947,11.1507540
14580,1665745463508.5144,GGA,46.0680962,11.1507549
14582,1665745463613.3892,GGA,46.0680977,11.1507558
14584,1665745463707.3977,GGA,46.0680991,11.1507568
14586,1665745463807.733,GGA,46.0681006,11.1507577
14588,1665745463907.6064,GGA,46.0681021,11.1507587
14590,1665745464020.4956,GGA,46.0681036,11.1507599
14592,1665745464107.4233,GGA,46.0681050,11.1507611
14594,1665745464207.7437,GGA,46.0681064,11.1507623
14596,1665745464307.3093,GGA,46.0681077,11.1507636
14598,1665745464406.7935,GGA,46.0681091,11.1507650
14600,1665745464509.5205,GGA,46.0681103,11.1507665
14602,1665745464606.736,GGA,46.0681116,11.1507680
14604,1665745464706.7805,GGA,46.0681129,11.1507696
14606,1665745464806.8215,GGA,46.0681140,11.1507713
14608,1665745464907.0618,GGA,46.0681152,11.1507730
14610,1665745465023.3103,GGA,46.0681163,11.1507747
14612,1665745465109.387,GGA,46.0681174,11.1507764
